,can_id,candidate,topic,value,state
1167,59,Phil Anderson,8,5.0,Wisconsin
1168,59,Phil Anderson,9,-5.0,Wisconsin
1169,59,Phil Anderson,10,2.5,Wisconsin
1170,59,Phil Anderson,11,5.0,Wisconsin
1171,59,Phil Anderson,12,-5.0,Wisconsin
1172,59,Phil Anderson,13,5.0,Wisconsin
1173,59,Phil Anderson,14,-2.5,Wisconsin
1174,59,Phil Anderson,15,-5.0,Wisconsin
1175,59,Phil Anderson,16,-5.0,Wisconsin
1176,59,Phil Anderson,17,-5.0,Wisconsin
1177,59,Phil Anderson,18,-2.5,Wisconsin
1178,59,Phil Anderson,19,-5.0,Wisconsin
1179,59,Phil Anderson,20,5.0,Wisconsin
1180,60,Rand Paul,1,5.0,Kentucky
1181,60,Rand Paul,2,2.5,Kentucky
1182,60,Rand Paul,3,2.5,Kentucky
1183,60,Rand Paul,4,-2.5,Kentucky
1184,60,Rand Paul,5,5.0,Kentucky
1185,60,Rand Paul,6,2.5,Kentucky
1186,60,Rand Paul,7,5.0,Kentucky
1187,60,Rand Paul,8,5.0,Kentucky
1188,60,Rand Paul,9,-5.0,Kentucky
1189,60,Rand Paul,10,5.0,Kentucky
1190,60,Rand Paul,11,5.0,Kentucky
1191,60,Rand Paul,12,-2.5,Kentucky
1192,60,Rand Paul,13,5.0,Kentucky
1193,60,Rand Paul,14,-2.5,Kentucky
1194,60,Rand Paul,15,-2.5,Kentucky
1195,60,Rand Paul,16,-2.5,Kentucky
1196,60,Rand Paul,17,-5.0,Kentucky
1197,60,Rand Paul,18,5.0,Kentucky
1198,60,Rand Paul,19,-5.0,Kentucky
1199,60,Rand Paul,20,2.5,Kentucky
1200,61,Ray Metcalfe,1,-5.0,Alaska
1201,61,Ray Metcalfe,2,-5.0,Alaska
1202,61,Ray Metcalfe,3,0.0,Alaska
1203,61,Ray Metcalfe,4,0.0,Alaska
1204,61,Ray Metcalfe,5,-5.0,Alaska
1205,61,Ray Metcalfe,6,0.0,Alaska
1206,61,Ray Metcalfe,7,-2.5,Alaska
1207,61,Ray Metcalfe,8,-5.0,Alaska
1208,61,Ray Metcalfe,9,0.0,Alaska
1209,61,Ray Metcalfe,10,5.0,Alaska
1210,61,Ray Metcalfe,11,-5.0,Alaska
1211,61,Ray Metcalfe,12,0.0,Alaska
1212,61,Ray Metcalfe,13,-5.0,Alaska
1213,61,Ray Metcalfe,14,0.0,Alaska
1214,61,Ray Metcalfe,15,0.0,Alaska
1215,61,Ray Metcalfe,16,-2.5,Alaska
1216,61,Ray Metcalfe,17,0.0,Alaska
1217,61,Ray Metcalfe,18,-5.0,Alaska
1218,61,Ray Metcalfe,19,-5.0,Alaska
1219,61,Ray Metcalfe,20,0.0,Alaska
1220,62,Richard Blumenthal,1,-5.0,Connecticut
1221,62,Richard Blumenthal,2,-5.0,Connecticut
1222,62,Richard Blumenthal,3,-2.5,Connecticut
1223,62,Richard Blumenthal,4,-2.5,Connecticut
1224,62,Richard Blumenthal,5,-5.0,Connecticut
1225,62,Richard Blumenthal,6,-5.0,Connecticut
1226,62,Richard Blumenthal,7,-2.5,Connecticut
1227,62,Richard Blumenthal,8,-5.0,Connecticut
1228,62,Richard Blumenthal,9,2.5,Connecticut
1229,62,Richard Blumenthal,10,-5.0,Connecticut
1230,62,Richard Blumenthal,11,-5.0,Connecticut
1231,62,Richard Blumenthal,12,-2.5,Connecticut
1232,62,Richard Blumenthal,13,-2.5,Connecticut
1233,62,Richard Blumenthal,14,-5.0,Connecticut
1234,62,Richard Blumenthal,15,5.0,Connecticut
1235,62,Richard Blumenthal,16,-5.0,Connecticut
1236,62,Richard Blumenthal,17,-2.5,Connecticut
1237,62,Richard Blumenthal,18,-5.0,Connecticut
1238,62,Richard Blumenthal,19,0.0,Connecticut
1239,62,Richard Blumenthal,20,-5.0,Connecticut
1240,63,Richard Burr,1,5.0,North Carolina
1241,63,Richard Burr,2,0.0,North Carolina
1242,63,Richard Burr,3,5.0,North Carolina
1243,63,Richard Burr,4,5.0,North Carolina
1244,63,Richard Burr,5,5.0,North Carolina
1245,63,Richard Burr,6,5.0,North Carolina
1246,63,Richard Burr,7,2.5,North Carolina
1247,63,Richard Burr,8,2.5,North Carolina
1248,63,Richard Burr,9,2.5,North Carolina
1249,63,Richard Burr,10,5.0,North Carolina
1250,63,Richard Burr,11,5.0,North Carolina
1251,63,Richard Burr,12,2.5,North Carolina
1252,63,Richard Burr,13,2.5,North Carolina
1253,63,Richard Burr,14,5.0,North Carolina
1254,63,Richard Burr,15,5.0,North Carolina
1255,63,Richard Burr,16,2.5,North Carolina
1256,63,Richard Burr,17,5.0,North Carolina
1257,63,Richard Burr,18,5.0,North Carolina
1258,63,Richard Burr,19,5.0,North Carolina
1259,63,Richard Burr,20,5.0,North Carolina
1260,64,Richard Shelby,1,5.0,Alabama
1261,64,Richard Shelby,2,5.0,Alabama
1262,64,Richard Shelby,3,5.0,Alabama
1263,64,Richard Shelby,4,2.5,Alabama
1264,64,Richard Shelby,5,2.5,Alabama
1265,64,Richard Shelby,6,2.5,Alabama
1266,64,Richard Shelby,7,5.0,Alabama
1267,64,Richard Shelby,8,-2.5,Alabama
1268,64,Richard Shelby,9,2.5,Alabama
1269,64,Richard Shelby,10,5.0,Alabama
1270,64,Richard Shelby,11,5.0,Alabama
1271,64,Richard Shelby,12,5.0,Alabama
1272,64,Richard Shelby,13,-2.5,Alabama
1273,64,Richard Shelby,14,5.0,Alabama
1274,64,Richard Shelby,15,5.0,Alabama
1275,64,Richard Shelby,16,2.5,Alabama
1276,64,Richard Shelby,17,5.0,Alabama
1277,64,Richard Shelby,18,5.0,Alabama
1278,64,Richard Shelby,19,5.0,Alabama
1279,64,Richard Shelby,20,2.5,Alabama
1280,65,Rob Maness,1,5.0,Louisiana
1281,65,Rob Maness,2,2.5,Louisiana
1282,65,Rob Maness,3,5.0,Louisiana
1283,65,Rob Maness,4,2.5,Louisiana
1284,65,Rob Maness,5,5.0,Louisiana
1285,65,Rob Maness,6,0.0,Louisiana
1286,65,Rob Maness,7,5.0,Louisiana
1287,65,Rob Maness,8,2.5,Louisiana
1288,65,Rob Maness,9,2.5,Louisiana
1289,65,Rob Maness,10,5.0,Louisiana
1290,65,Rob Maness,11,2.5,Louisiana
1291,65,Rob Maness,12,5.0,Louisiana
1292,65,Rob Maness,13,2.5,Louisiana
1293,65,Rob Maness,14,5.0,Louisiana
1294,65,Rob Maness,15,5.0,Louisiana
1295,65,Rob Maness,16,2.5,Louisiana
1296,65,Rob Maness,17,2.5,Louisiana
1297,65,Rob Maness,18,5.0,Louisiana
1298,65,Rob Maness,19,5.0,Louisiana
1299,65,Rob Maness,20,5.0,Louisiana
1300,66,Rob Portman,1,5.0,Ohio
1301,66,Rob Portman,2,2.5,Ohio
1302,66,Rob Portman,3,0.0,Ohio
1303,66,Rob Portman,4,5.0,Ohio
1304,66,Rob Portman,5,5.0,Ohio
1305,66,Rob Portman,6,2.5,Ohio
1306,66,Rob Portman,7,5.0,Ohio
1307,66,Rob Portman,8,-2.5,Ohio
1308,66,Rob Portman,9,5.0,Ohio
1309,66,Rob Portman,10,5.0,Ohio
1310,66,Rob Portman,11,5.0,Ohio
1311,66,Rob Portman,12,-2.5,Ohio
1312,66,Rob Portman,13,5.0,Ohio
1313,66,Rob Portman,14,5.0,Ohio
1314,66,Rob Portman,15,5.0,Ohio
1315,66,Rob Portman,16,2.5,Ohio
1316,66,Rob Portman,17,5.0,Ohio
1317,66,Rob Portman,18,5.0,Ohio
1318,66,Rob Portman,19,2.5,Ohio
1319,66,Rob Portman,20,2.5,Ohio
1320,67,Robert Marquette,1,-5.0,North Dakota
1321,67,Robert Marquette,2,0.0,North Dakota
1322,67,Robert Marquette,3,-5.0,North Dakota
1323,67,Robert Marquette,4,0.0,North Dakota
1324,67,Robert Marquette,5,2.5,North Dakota
1325,67,Robert Marquette,6,5.0,North Dakota
1326,67,Robert Marquette,7,0.0,North Dakota
1327,67,Robert Marquette,8,-5.0,North Dakota
1328,67,Robert Marquette,9,-5.0,North Dakota
1329,67,Robert Marquette,10,5.0,North Dakota
1330,67,Robert Marquette,11,5.0,North Dakota
1331,67,Robert Marquette,12,-2.5,North Dakota
1332,67,Robert Marquette,13,-2.5,North Dakota
1333,67,Robert Marquette,14,-2.5,North Dakota
1334,67,Robert Marquette,15,-5.0,North Dakota
1335,67,Robert Marquette,16,-2.5,North Dakota
1336,67,Robert Marquette,17,-5.0,North Dakota
1337,67,Robert Marquette,18,5.0,North Dakota
1338,67,Robert Marquette,19,-5.0,North Dakota
1339,67,Robert Marquette,20,5.0,North Dakota
1340,68,Ron Crumpton,1,-2.5,Alabama
1341,68,Ron Crumpton,2,-5.0,Alabama
1342,68,Ron Crumpton,3,-5.0,Alabama
1343,68,Ron Crumpton,4,-5.0,Alabama
1344,68,Ron Crumpton,5,-5.0,Alabama
1345,68,Ron Crumpton,6,-5.0,Alabama
1346,68,Ron Crumpton,7,-5.0,Alabama
1347,68,Ron Crumpton,8,-5.0,Alabama
1348,68,Ron Crumpton,9,-5.0,Alabama
1349,68,Ron Crumpton,10,5.0,Alabama
1350,68,Ron Crumpton,11,-2.5,Alabama
1351,68,Ron Crumpton,12,-5.0,Alabama
1352,68,Ron Crumpton,13,-5.0,Alabama
1353,68,Ron Crumpton,14,2.5,Alabama
1354,68,Ron Crumpton,15,-2.5,Alabama
1355,68,Ron Crumpton,16,-5.0,Alabama
1356,68,Ron Crumpton,17,0.0,Alabama
1357,68,Ron Crumpton,18,-5.0,Alabama
1358,68,Ron Crumpton,19,-5.0,Alabama
1359,68,Ron Crumpton,20,-5.0,Alabama
1360,69,Ron Johnson,1,5.0,Wisconsin
1361,69,Ron Johnson,2,2.5,Wisconsin
1362,69,Ron Johnson,3,5.0,Wisconsin
1363,69,Ron Johnson,4,5.0,Wisconsin
1364,69,Ron Johnson,5,5.0,Wisconsin
1365,69,Ron Johnson,6,5.0,Wisconsin
1366,69,Ron Johnson,7,2.5,Wisconsin
1367,69,Ron Johnson,8,5.0,Wisconsin
1368,69,Ron Johnson,9,-2.5,Wisconsin
1369,69,Ron Johnson,10,5.0,Wisconsin
1370,69,Ron Johnson,11,5.0,Wisconsin
1371,69,Ron Johnson,12,5.0,Wisconsin
1372,69,Ron Johnson,13,2.5,Wisconsin
1373,69,Ron Johnson,14,5.0,Wisconsin
1374,69,Ron Johnson,15,2.5,Wisconsin
1375,69,Ron Johnson,16,-2.5,Wisconsin
1376,69,Ron Johnson,17,2.5,Wisconsin
1377,69,Ron Johnson,18,5.0,Wisconsin
1378,69,Ron Johnson,19,2.5,Wisconsin
1379,69,Ron Johnson,20,5.0,Wisconsin
1380,70,Ron Wyden,1,-5.0,Oregon
1381,70,Ron Wyden,2,-5.0,Oregon
1382,70,Ron Wyden,3,-5.0,Oregon
1383,70,Ron Wyden,4,-5.0,Oregon
1384,70,Ron Wyden,5,-2.5,Oregon
1385,70,Ron Wyden,6,-5.0,Oregon
1386,70,Ron Wyden,7,-5.0,Oregon
1387,70,Ron Wyden,8,-2.5,Oregon
1388,70,Ron Wyden,9,2.5,Oregon
1389,70,Ron Wyden,10,-5.0,Oregon
1390,70,Ron Wyden,11,-5.0,Oregon
1391,70,Ron Wyden,12,-2.5,Oregon
1392,70,Ron Wyden,13,2.5,Oregon
1393,70,Ron Wyden,14,-5.0,Oregon
1394,70,Ron Wyden,15,-2.5,Oregon
1395,70,Ron Wyden,16,-5.0,Oregon
1396,70,Ron Wyden,17,-2.5,Oregon
1397,70,Ron Wyden,18,-5.0,Oregon
1398,70,Ron Wyden,19,-2.5,Oregon
1399,70,Ron Wyden,20,-2.5,Oregon
1400,71,Roy Blunt,1,5.0,Missouri
1401,71,Roy Blunt,2,2.5,Missouri
1402,71,Roy Blunt,3,5.0,Missouri
1403,71,Roy Blunt,4,5.0,Missouri
1404,71,Roy Blunt,5,5.0,Missouri
1405,71,Roy Blunt,6,5.0,Missouri
1406,71,Roy Blunt,7,2.5,Missouri
1407,71,Roy Blunt,8,2.5,Missouri
1408,71,Roy Blunt,9,2.5,Missouri
1409,71,Roy Blunt,10,5.0,Missouri
1410,71,Roy Blunt,11,5.0,Missouri
1411,71,Roy Blunt,12,2.5,Missouri
1412,71,Roy Blunt,13,5.0,Missouri
1413,71,Roy Blunt,14,5.0,Missouri
1414,71,Roy Blunt,15,5.0,Missouri
1415,71,Roy Blunt,16,-2.5,Missouri
1416,71,Roy Blunt,17,5.0,Missouri
1417,71,Roy Blunt,18,5.0,Missouri
1418,71,Roy Blunt,19,5.0,Missouri
1419,71,Roy Blunt,20,2.5,Missouri
1420,72,Russ Feingold,1,-5.0,Wisconsin
1421,72,Russ Feingold,2,-5.0,Wisconsin
1422,72,Russ Feingold,3,-5.0,Wisconsin
1423,72,Russ Feingold,4,-5.0,Wisconsin
1424,72,Russ Feingold,5,-5.0,Wisconsin
1425,72,Russ Feingold,6,-5.0,Wisconsin
1426,72,Russ Feingold,7,-5.0,Wisconsin
1427,72,Russ Feingold,8,-5.0,Wisconsin
1428,72,Russ Feingold,9,-2.5,Wisconsin
1429,72,Russ Feingold,10,-5.0,Wisconsin
1430,72,Russ Feingold,11,-5.0,Wisconsin
1431,72,Russ Feingold,12,-5.0,Wisconsin
1432,72,Russ Feingold,13,-5.0,Wisconsin
1433,72,Russ Feingold,14,-5.0,Wisconsin
1434,72,Russ Feingold,15,-2.5,Wisconsin
1435,72,Russ Feingold,16,-5.0,Wisconsin
1436,72,Russ Feingold,17,-5.0,Wisconsin
1437,72,Russ Feingold,18,-2.5,Wisconsin
1438,72,Russ Feingold,19,-2.5,Wisconsin
1439,72,Russ Feingold,20,-5.0,Wisconsin
1440,73,Scott Milne,1,2.5,Vermont
1441,73,Scott Milne,2,5.0,Vermont
1442,73,Scott Milne,3,-5.0,Vermont
1443,73,Scott Milne,4,0.0,Vermont
1444,73,Scott Milne,5,2.5,Vermont
1445,73,Scott Milne,6,0.0,Vermont
1446,73,Scott Milne,7,2.5,Vermont
1447,73,Scott Milne,8,-5.0,Vermont
1448,73,Scott Milne,9,5.0,Vermont
1449,73,Scott Milne,10,2.5,Vermont
1450,73,Scott Milne,11,2.5,Vermont
1451,73,Scott Milne,12,5.0,Vermont
1452,73,Scott Milne,13,0.0,Vermont
1453,73,Scott Milne,14,5.0,Vermont
1454,73,Scott Milne,15,0.0,Vermont
1455,73,Scott Milne,16,-2.5,Vermont
1456,73,Scott Milne,17,0.0,Vermont
1457,73,Scott Milne,18,5.0,Vermont
1458,73,Scott Milne,19,2.5,Vermont
1459,73,Scott Milne,20,5.0,Vermont
1460,74,Sean Haugh,1,-5.0,North Carolina
1461,74,Sean Haugh,2,5.0,North Carolina
1462,74,Sean Haugh,3,-5.0,North Carolina
1463,74,Sean Haugh,4,2.5,North Carolina
1464,74,Sean Haugh,5,2.5,North Carolina
1465,74,Sean Haugh,6,2.5,North Carolina
1466,74,Sean Haugh,7,5.0,North Carolina
1467,74,Sean Haugh,8,0.0,North Carolina
1468,74,Sean Haugh,9,-5.0,North Carolina
1469,74,Sean Haugh,10,2.5,North Carolina
1470,74,Sean Haugh,11,-2.5,North Carolina
1471,74,Sean Haugh,12,-5.0,North Carolina
1472,74,Sean Haugh,13,2.5,North Carolina
1473,74,Sean Haugh,14,2.5,North Carolina
1474,74,Sean Haugh,15,-5.0,North Carolina
1475,74,Sean Haugh,16,5.0,North Carolina
1476,74,Sean Haugh,17,-5.0,North Carolina
1477,74,Sean Haugh,18,5.0,North Carolina
1478,74,Sean Haugh,19,-2.5,North Carolina
1479,74,Sean Haugh,20,5.0,North Carolina
1480,75,Tammy Duckworth,1,-5.0,Illinois
1481,75,Tammy Duckworth,2,-5.0,Illinois
1482,75,Tammy Duckworth,3,-5.0,Illinois
1483,75,Tammy Duckworth,4,0.0,Illinois
1484,75,Tammy Duckworth,5,-5.0,Illinois
1485,75,Tammy Duckworth,6,-5.0,Illinois
1486,75,Tammy Duckworth,7,-5.0,Illinois
1487,75,Tammy Duckworth,8,-5.0,Illinois
1488,75,Tammy Duckworth,9,2.5,Illinois
1489,75,Tammy Duckworth,10,-5.0,Illinois
1490,75,Tammy Duckworth,11,-5.0,Illinois
1491,75,Tammy Duckworth,12,-5.0,Illinois
1492,75,Tammy Duckworth,13,5.0,Illinois
1493,75,Tammy Duckworth,14,0.0,Illinois
1494,75,Tammy Duckworth,15,-2.5,Illinois
1495,75,Tammy Duckworth,16,-5.0,Illinois
1496,75,Tammy Duckworth,17,-5.0,Illinois
1497,75,Tammy Duckworth,18,-2.5,Illinois
1498,75,Tammy Duckworth,19,0.0,Illinois
1499,75,Tammy Duckworth,20,-2.5,Illinois
1500,76,Ted Strickland,1,2.5,Ohio
1501,76,Ted Strickland,2,-5.0,Ohio
1502,76,Ted Strickland,3,-5.0,Ohio
1503,76,Ted Strickland,4,-2.5,Ohio
1504,76,Ted Strickland,5,-5.0,Ohio
1505,76,Ted Strickland,6,-2.5,Ohio
1506,76,Ted Strickland,7,-5.0,Ohio
1507,76,Ted Strickland,8,-5.0,Ohio
1508,76,Ted Strickland,9,-2.5,Ohio
1509,76,Ted Strickland,10,2.5,Ohio
1510,76,Ted Strickland,11,-2.5,Ohio
1511,76,Ted Strickland,12,-5.0,Ohio
1512,76,Ted Strickland,13,-5.0,Ohio
1513,76,Ted Strickland,14,-2.5,Ohio
1514,76,Ted Strickland,15,2.5,Ohio
1515,76,Ted Strickland,16,-5.0,Ohio
1516,76,Ted Strickland,17,-5.0,Ohio
1517,76,Ted Strickland,18,-2.5,Ohio
1518,76,Ted Strickland,19,-2.5,Ohio
1519,76,Ted Strickland,20,-5.0,Ohio
1520,77,Thomas Clements,1,-2.5,Louisiana
1521,77,Thomas Clements,2,-2.5,Louisiana
1522,77,Thomas Clements,3,-5.0,Louisiana
1523,77,Thomas Clements,4,5.0,Louisiana
1524,77,Thomas Clements,5,5.0,Louisiana
1525,77,Thomas Clements,6,5.0,Louisiana
1526,77,Thomas Clements,7,2.5,Louisiana
1527,77,Thomas Clements,8,2.5,Louisiana
1528,77,Thomas Clements,9,-5.0,Louisiana
1529,77,Thomas Clements,10,5.0,Louisiana
1530,77,Thomas Clements,11,5.0,Louisiana
1531,77,Thomas Clements,12,2.5,Louisiana
1532,77,Thomas Clements,13,5.0,Louisiana
1533,77,Thomas Clements,14,2.5,Louisiana
1534,77,Thomas Clements,15,-5.0,Louisiana
1535,77,Thomas Clements,16,-2.5,Louisiana
1536,77,Thomas Clements,17,-2.5,Louisiana
1537,77,Thomas Clements,18,5.0,Louisiana
1538,77,Thomas Clements,19,-5.0,Louisiana
1539,77,Thomas Clements,20,5.0,Louisiana
1540,78,Thomas Dixon,1,-5.0,South Carolina
1541,78,Thomas Dixon,2,0.0,South Carolina
1542,78,Thomas Dixon,3,0.0,South Carolina
1543,78,Thomas Dixon,4,0.0,South Carolina
1544,78,Thomas Dixon,5,-5.0,South Carolina
1545,78,Thomas Dixon,6,0.0,South Carolina
1546,78,Thomas Dixon,7,-5.0,South Carolina
1547,78,Thomas Dixon,8,0.0,South Carolina
1548,78,Thomas Dixon,9,-5.0,South Carolina
1549,78,Thomas Dixon,10,-5.0,South Carolina
1550,78,Thomas Dixon,11,0.0,South Carolina
1551,78,Thomas Dixon,12,0.0,South Carolina
1552,78,Thomas Dixon,13,-2.5,South Carolina
1553,78,Thomas Dixon,14,-5.0,South Carolina
1554,78,Thomas Dixon,15,0.0,South Carolina
1555,78,Thomas Dixon,16,-5.0,South Carolina
1556,78,Thomas Dixon,17,0.0,South Carolina
1557,78,Thomas Dixon,18,-5.0,South Carolina
1558,78,Thomas Dixon,19,2.5,South Carolina
1559,78,Thomas Dixon,20,0.0,South Carolina
1560,79,Tim Scott,1,5.0,South Carolina
1561,79,Tim Scott,2,2.5,South Carolina
1562,79,Tim Scott,3,5.0,South Carolina
1563,79,Tim Scott,4,5.0,South Carolina
1564,79,Tim Scott,5,5.0,South Carolina
1565,79,Tim Scott,6,5.0,South Carolina
1566,79,Tim Scott,7,5.0,South Carolina
1567,79,Tim Scott,8,2.5,South Carolina
1568,79,Tim Scott,9,0.0,South Carolina
1569,79,Tim Scott,10,5.0,South Carolina
1570,79,Tim Scott,11,5.0,South Carolina
1571,79,Tim Scott,12,5.0,South Carolina
1572,79,Tim Scott,13,0.0,South Carolina
1573,79,Tim Scott,14,5.0,South Carolina
1574,79,Tim Scott,15,5.0,South Carolina
1575,79,Tim Scott,16,-2.5,South Carolina
1576,79,Tim Scott,17,2.5,South Carolina
1577,79,Tim Scott,18,5.0,South Carolina
1578,79,Tim Scott,19,2.5,South Carolina
1579,79,Tim Scott,20,5.0,South Carolina
1580,80,Todd Young,1,5.0,Indiana
1581,80,Todd Young,2,-2.5,Indiana
1582,80,Todd Young,3,0.0,Indiana
1583,80,Todd Young,4,2.5,Indiana
1584,80,Todd Young,5,5.0,Indiana
1585,80,Todd Young,6,5.0,Indiana
1586,80,Todd Young,7,5.0,Indiana
1587,80,Todd Young,8,2.5,Indiana
1588,80,Todd Young,9,0.0,Indiana
1589,80,Todd Young,10,5.0,Indiana
1590,80,Todd Young,11,5.0,Indiana
1591,80,Todd Young,12,5.0,Indiana
1592,80,Todd Young,13,0.0,Indiana
1593,80,Todd Young,14,-2.5,Indiana
1594,80,Todd Young,15,5.0,Indiana
1595,80,Todd Young,16,-5.0,Indiana
1596,80,Todd Young,17,5.0,Indiana
1597,80,Todd Young,18,5.0,Indiana
1598,80,Todd Young,19,-2.5,Indiana
1599,80,Todd Young,20,5.0,Indiana
1600,81,Wendy Long,1,5.0,New York
1601,81,Wendy Long,2,5.0,New York
1602,81,Wendy Long,3,5.0,New York
1603,81,Wendy Long,4,2.5,New York
1604,81,Wendy Long,5,5.0,New York
1605,81,Wendy Long,6,0.0,New York
1606,81,Wendy Long,7,2.5,New York
1607,81,Wendy Long,8,5.0,New York
1608,81,Wendy Long,9,2.5,New York
1609,81,Wendy Long,10,5.0,New York
1610,81,Wendy Long,11,5.0,New York
1611,81,Wendy Long,12,5.0,New York
1612,81,Wendy Long,13,-5.0,New York
1613,81,Wendy Long,14,0.0,New York
1614,81,Wendy Long,15,5.0,New York
1615,81,Wendy Long,16,-5.0,New York
1616,81,Wendy Long,17,5.0,New York
1617,81,Wendy Long,18,2.5,New York
1618,81,Wendy Long,19,5.0,New York
1619,81,Wendy Long,20,2.5,New York
