,state_abbr,county_name,year,candidate,votes_total,combined
13044,WI,Menominee,2012,Tommy Thompson,213,WImenominee
13045,WI,Menominee,2012,Joseph Kexel,35,WImenominee
13046,WI,Menominee,2012,Nimrod Allen,8,WImenominee
13047,WI,Milwaukee,2012,Tammy Baldwin,312094,WImilwaukee
13048,WI,Milwaukee,2012,Tommy Thompson,155063,WImilwaukee
13049,WI,Milwaukee,2012,Joseph Kexel,7154,WImilwaukee
13050,WI,Milwaukee,2012,Nimrod Allen,2007,WImilwaukee
13051,WI,Monroe,2012,Tommy Thompson,9883,WImonroe
13052,WI,Monroe,2012,Tammy Baldwin,8622,WImonroe
13053,WI,Monroe,2012,Joseph Kexel,455,WImonroe
13054,WI,Monroe,2012,Nimrod Allen,150,WImonroe
13055,WI,Oconto,2012,Tommy Thompson,9982,WIoconto
13056,WI,Oconto,2012,Tammy Baldwin,8752,WIoconto
13057,WI,Oconto,2012,Joseph Kexel,501,WIoconto
13058,WI,Oconto,2012,Nimrod Allen,188,WIoconto
13059,WI,Oneida,2012,Tommy Thompson,10169,WIoneida
13060,WI,Oneida,2012,Tammy Baldwin,10035,WIoneida
13061,WI,Oneida,2012,Joseph Kexel,705,WIoneida
13062,WI,Oneida,2012,Nimrod Allen,223,WIoneida
13063,WI,Outagamie,2012,Tommy Thompson,46154,WIoutagamie
13064,WI,Outagamie,2012,Tammy Baldwin,43237,WIoutagamie
13065,WI,Outagamie,2012,Joseph Kexel,2478,WIoutagamie
13066,WI,Outagamie,2012,Nimrod Allen,757,WIoutagamie
13067,WI,Ozaukee,2012,Tommy Thompson,35375,WIozaukee
13068,WI,Ozaukee,2012,Tammy Baldwin,18213,WIozaukee
13069,WI,Ozaukee,2012,Joseph Kexel,1053,WIozaukee
13070,WI,Ozaukee,2012,Nimrod Allen,170,WIozaukee
13071,WI,Pepin,2012,Tammy Baldwin,1811,WIpepin
13072,WI,Pepin,2012,Tommy Thompson,1701,WIpepin
13073,WI,Pepin,2012,Joseph Kexel,64,WIpepin
13074,WI,Pepin,2012,Nimrod Allen,13,WIpepin
13075,WI,Pierce,2012,Tammy Baldwin,10237,WIpierce
13076,WI,Pierce,2012,Tommy Thompson,9832,WIpierce
13077,WI,Pierce,2012,Joseph Kexel,348,WIpierce
13078,WI,Pierce,2012,Nimrod Allen,126,WIpierce
13079,WI,Polk,2012,Tommy Thompson,11286,WIpolk
13080,WI,Polk,2012,Tammy Baldwin,10176,WIpolk
13081,WI,Polk,2012,Joseph Kexel,481,WIpolk
13082,WI,Polk,2012,Nimrod Allen,140,WIpolk
13083,WI,Portage,2012,Tammy Baldwin,21451,WIportage
13084,WI,Portage,2012,Tommy Thompson,15692,WIportage
13085,WI,Portage,2012,Joseph Kexel,707,WIportage
13086,WI,Portage,2012,Nimrod Allen,320,WIportage
13087,WI,Price,2012,Tammy Baldwin,3827,WIprice
13088,WI,Price,2012,Tommy Thompson,3618,WIprice
13089,WI,Price,2012,Joseph Kexel,211,WIprice
13090,WI,Price,2012,Nimrod Allen,61,WIprice
13091,WI,Racine,2012,Tammy Baldwin,51509,WIracine
13092,WI,Racine,2012,Tommy Thompson,46854,WIracine
13093,WI,Racine,2012,Joseph Kexel,2105,WIracine
13094,WI,Racine,2012,Nimrod Allen,592,WIracine
13095,WI,Richland,2012,Tammy Baldwin,4511,WIrichland
13096,WI,Richland,2012,Tommy Thompson,3783,WIrichland
13097,WI,Richland,2012,Joseph Kexel,102,WIrichland
13098,WI,Richland,2012,Nimrod Allen,25,WIrichland
13099,WI,Rock,2012,Tammy Baldwin,46839,WIrock
13100,WI,Rock,2012,Tommy Thompson,29981,WIrock
13101,WI,Rock,2012,Joseph Kexel,1855,WIrock
13102,WI,Rock,2012,Nimrod Allen,406,WIrock
13103,WI,Rusk,2012,Tommy Thompson,3387,WIrusk
13104,WI,Rusk,2012,Tammy Baldwin,3295,WIrusk
13105,WI,Rusk,2012,Joseph Kexel,241,WIrusk
13106,WI,Rusk,2012,Nimrod Allen,103,WIrusk
13107,WI,Sauk,2012,Tammy Baldwin,17232,WIsauk
13108,WI,Sauk,2012,Tommy Thompson,13554,WIsauk
13109,WI,Sauk,2012,Joseph Kexel,637,WIsauk
13110,WI,Sauk,2012,Nimrod Allen,121,WIsauk
13111,WI,Sawyer,2012,Tammy Baldwin,4441,WIsawyer
13112,WI,Sawyer,2012,Tommy Thompson,4158,WIsawyer
13113,WI,Sawyer,2012,Joseph Kexel,100,WIsawyer
13114,WI,Sawyer,2012,Nimrod Allen,26,WIsawyer
13115,WI,Shawano,2012,Tommy Thompson,10391,WIshawano
13116,WI,Shawano,2012,Tammy Baldwin,8752,WIshawano
13117,WI,Shawano,2012,Joseph Kexel,502,WIshawano
13118,WI,Shawano,2012,Nimrod Allen,151,WIshawano
13119,WI,Sheboygan,2012,Tommy Thompson,33678,WIsheboygan
13120,WI,Sheboygan,2012,Tammy Baldwin,26680,WIsheboygan
13121,WI,Sheboygan,2012,Joseph Kexel,1604,WIsheboygan
13122,WI,Sheboygan,2012,Nimrod Allen,370,WIsheboygan
13123,WI,St. Croix,2012,Tommy Thompson,24315,WIst.croix
13124,WI,St. Croix,2012,Tammy Baldwin,20021,WIst.croix
13125,WI,St. Croix,2012,Joseph Kexel,980,WIst.croix
13126,WI,St. Croix,2012,Nimrod Allen,149,WIst.croix
13127,WI,Taylor,2012,Tommy Thompson,5046,WItaylor
13128,WI,Taylor,2012,Tammy Baldwin,3807,WItaylor
13129,WI,Taylor,2012,Joseph Kexel,264,WItaylor
13130,WI,Taylor,2012,Nimrod Allen,92,WItaylor
13131,WI,Trempealeau,2012,Tammy Baldwin,7140,WItrempealeau
13132,WI,Trempealeau,2012,Tommy Thompson,5694,WItrempealeau
13133,WI,Trempealeau,2012,Joseph Kexel,297,WItrempealeau
13134,WI,Trempealeau,2012,Nimrod Allen,78,WItrempealeau
13135,WI,Vernon,2012,Tammy Baldwin,7524,WIvernon
13136,WI,Vernon,2012,Tommy Thompson,6031,WIvernon
13137,WI,Vernon,2012,Joseph Kexel,325,WIvernon
13138,WI,Vernon,2012,Nimrod Allen,93,WIvernon
13139,WI,Vilas,2012,Tommy Thompson,7292,WIvilas
13140,WI,Vilas,2012,Tammy Baldwin,5749,WIvilas
13141,WI,Vilas,2012,Joseph Kexel,374,WIvilas
13142,WI,Vilas,2012,Nimrod Allen,59,WIvilas
13143,WI,Walworth,2012,Tommy Thompson,28024,WIwalworth
13144,WI,Walworth,2012,Tammy Baldwin,21354,WIwalworth
13145,WI,Walworth,2012,Joseph Kexel,1586,WIwalworth
13146,WI,Walworth,2012,Nimrod Allen,236,WIwalworth
13147,WI,Washburn,2012,Tommy Thompson,4434,WIwashburn
13148,WI,Washburn,2012,Tammy Baldwin,4396,WIwashburn
13149,WI,Washburn,2012,Joseph Kexel,132,WIwashburn
13150,WI,Washburn,2012,Nimrod Allen,44,WIwashburn
13151,WI,Washington,2012,Tommy Thompson,52893,WIwashington
13152,WI,Washington,2012,Tammy Baldwin,22680,WIwashington
13153,WI,Washington,2012,Joseph Kexel,1743,WIwashington
13154,WI,Washington,2012,Nimrod Allen,274,WIwashington
13155,WI,Waukesha,2012,Tommy Thompson,158259,WIwaukesha
13156,WI,Waukesha,2012,Tammy Baldwin,74762,WIwaukesha
13157,WI,Waukesha,2012,Joseph Kexel,4074,WIwaukesha
13158,WI,Waukesha,2012,Nimrod Allen,959,WIwaukesha
13159,WI,Waupaca,2012,Tommy Thompson,13588,WIwaupaca
13160,WI,Waupaca,2012,Tammy Baldwin,10999,WIwaupaca
13161,WI,Waupaca,2012,Joseph Kexel,651,WIwaupaca
13162,WI,Waupaca,2012,Nimrod Allen,173,WIwaupaca
13163,WI,Waushara,2012,Tommy Thompson,6235,WIwaushara
13164,WI,Waushara,2012,Tammy Baldwin,5210,WIwaushara
13165,WI,Waushara,2012,Joseph Kexel,284,WIwaushara
13166,WI,Waushara,2012,Nimrod Allen,77,WIwaushara
13167,WI,Winnebago,2012,Tammy Baldwin,42749,WIwinnebago
13168,WI,Winnebago,2012,Tommy Thompson,41500,WIwinnebago
13169,WI,Winnebago,2012,Joseph Kexel,2604,WIwinnebago
13170,WI,Winnebago,2012,Nimrod Allen,405,WIwinnebago
13171,WI,Wood,2012,Tammy Baldwin,18717,WIwood
13172,WI,Wood,2012,Tommy Thompson,18030,WIwood
13173,WI,Wood,2012,Joseph Kexel,956,WIwood
13174,WI,Wood,2012,Nimrod Allen,332,WIwood
13175,WY,Albany,2012,John Barrasso,9081,WYalbany
13176,WY,Albany,2012,Tim Chesnut,6456,WYalbany
13177,WY,Albany,2012,Joel Otto,351,WYalbany
13178,WY,Big Horn,2012,John Barrasso,4560,WYbighorn
13179,WY,Big Horn,2012,Tim Chesnut,554,WYbighorn
13180,WY,Big Horn,2012,Joel Otto,150,WYbighorn
13181,WY,Campbell,2012,John Barrasso,15027,WYcampbell
13182,WY,Campbell,2012,Tim Chesnut,1668,WYcampbell
13183,WY,Campbell,2012,Joel Otto,548,WYcampbell
13184,WY,Carbon,2012,John Barrasso,4868,WYcarbon
13185,WY,Carbon,2012,Tim Chesnut,1405,WYcarbon
13186,WY,Carbon,2012,Joel Otto,128,WYcarbon
13187,WY,Converse,2012,John Barrasso,5365,WYconverse
13188,WY,Converse,2012,Tim Chesnut,772,WYconverse
13189,WY,Converse,2012,Joel Otto,143,WYconverse
13190,WY,Crook,2012,John Barrasso,3177,WYcrook
13191,WY,Crook,2012,Tim Chesnut,348,WYcrook
13192,WY,Crook,2012,Joel Otto,115,WYcrook
13193,WY,Fremont,2012,John Barrasso,12366,WYfremont
13194,WY,Fremont,2012,Tim Chesnut,3767,WYfremont
13195,WY,Fremont,2012,Joel Otto,525,WYfremont
13196,WY,Goshen,2012,John Barrasso,4633,WYgoshen
13197,WY,Goshen,2012,Tim Chesnut,944,WYgoshen
13198,WY,Goshen,2012,Joel Otto,154,WYgoshen
13199,WY,Hot Springs,2012,John Barrasso,2078,WYhotsprings
13200,WY,Hot Springs,2012,Tim Chesnut,354,WYhotsprings
13201,WY,Hot Springs,2012,Joel Otto,65,WYhotsprings
13202,WY,Johnson,2012,John Barrasso,3633,WYjohnson
13203,WY,Johnson,2012,Tim Chesnut,492,WYjohnson
13204,WY,Johnson,2012,Joel Otto,85,WYjohnson
13205,WY,Laramie,2012,John Barrasso,26016,WYlaramie
13206,WY,Laramie,2012,Tim Chesnut,10532,WYlaramie
13207,WY,Laramie,2012,Joel Otto,922,WYlaramie
13208,WY,Lincoln,2012,John Barrasso,7230,WYlincoln
13209,WY,Lincoln,2012,Tim Chesnut,1070,WYlincoln
13210,WY,Lincoln,2012,Joel Otto,174,WYlincoln
13211,WY,Natrona,2012,John Barrasso,24427,WYnatrona
13212,WY,Natrona,2012,Tim Chesnut,6533,WYnatrona
13213,WY,Natrona,2012,Joel Otto,855,WYnatrona
13214,WY,Niobrara,2012,John Barrasso,1110,WYniobrara
13215,WY,Niobrara,2012,Tim Chesnut,124,WYniobrara
13216,WY,Niobrara,2012,Joel Otto,30,WYniobrara
13217,WY,Park,2012,John Barrasso,11789,WYpark
13218,WY,Park,2012,Tim Chesnut,2183,WYpark
13219,WY,Park,2012,Joel Otto,336,WYpark
13220,WY,Platte,2012,John Barrasso,3420,WYplatte
13221,WY,Platte,2012,Tim Chesnut,905,WYplatte
13222,WY,Platte,2012,Joel Otto,157,WYplatte
13223,WY,Sheridan,2012,John Barrasso,11174,WYsheridan
13224,WY,Sheridan,2012,Tim Chesnut,2757,WYsheridan
13225,WY,Sheridan,2012,Joel Otto,218,WYsheridan
13226,WY,Sublette,2012,John Barrasso,3631,WYsublette
13227,WY,Sublette,2012,Tim Chesnut,576,WYsublette
13228,WY,Sublette,2012,Joel Otto,91,WYsublette
13229,WY,Sweetwater,2012,John Barrasso,12398,WYsweetwater
13230,WY,Sweetwater,2012,Tim Chesnut,3777,WYsweetwater
13231,WY,Sweetwater,2012,Joel Otto,432,WYsweetwater
13232,WY,Teton,2012,John Barrasso,5561,WYteton
13233,WY,Teton,2012,Tim Chesnut,5139,WYteton
13234,WY,Teton,2012,Joel Otto,239,WYteton
13235,WY,Uinta,2012,John Barrasso,6779,WYuinta
13236,WY,Uinta,2012,Tim Chesnut,1365,WYuinta
13237,WY,Uinta,2012,Joel Otto,229,WYuinta
13238,WY,Washakie,2012,John Barrasso,3320,WYwashakie
13239,WY,Washakie,2012,Tim Chesnut,539,WYwashakie
13240,WY,Washakie,2012,Joel Otto,72,WYwashakie
13241,WY,Weston,2012,John Barrasso,2888,WYweston
13242,WY,Weston,2012,Tim Chesnut,336,WYweston
13243,WY,Weston,2012,Joel Otto,119,WYweston
13244,AL,Weston,2014,Autauga,,ALweston
13245,AL,Weston,2014,,,ALweston
13246,AL,Weston,2014,Baldwin,,ALweston
13247,AL,Weston,2014,,,ALweston
13248,AL,Weston,2014,Barbour,,ALweston
13249,AL,Weston,2014,,,ALweston
13250,AL,Weston,2014,Bibb,,ALweston
13251,AL,Weston,2014,,,ALweston
13252,AL,Weston,2014,Blount,,ALweston
13253,AL,Weston,2014,,,ALweston
13254,AL,Weston,2014,Bullock,,ALweston
13255,AL,Weston,2014,,,ALweston
13256,AL,Weston,2014,Butler,,ALweston
13257,AL,Weston,2014,,,ALweston
13258,AL,Weston,2014,Calhoun,,ALweston
13259,AL,Weston,2014,,,ALweston
13260,AL,Weston,2014,Chambers,,ALweston
13261,AL,Weston,2014,,,ALweston
13262,AL,Weston,2014,Cherokee,,ALweston
13263,AL,Weston,2014,,,ALweston
13264,AL,Weston,2014,Chilton,,ALweston
13265,AL,Weston,2014,,,ALweston
13266,AL,Weston,2014,Choctaw,,ALweston
13267,AL,Weston,2014,,,ALweston
13268,AL,Weston,2014,Clarke,,ALweston
13269,AL,Weston,2014,,,ALweston
13270,AL,Weston,2014,Clay,,ALweston
13271,AL,Weston,2014,,,ALweston
13272,AL,Weston,2014,Cleburne,,ALweston
13273,AL,Weston,2014,,,ALweston
13274,AL,Weston,2014,Coffee,,ALweston
13275,AL,Weston,2014,,,ALweston
13276,AL,Weston,2014,Colbert,,ALweston
13277,AL,Weston,2014,,,ALweston
13278,AL,Weston,2014,Conecuh,,ALweston
13279,AL,Weston,2014,,,ALweston
13280,AL,Weston,2014,Coosa,,ALweston
13281,AL,Weston,2014,,,ALweston
13282,AL,Weston,2014,Covington,,ALweston
13283,AL,Weston,2014,,,ALweston
13284,AL,Weston,2014,Crenshaw,,ALweston
13285,AL,Weston,2014,,,ALweston
13286,AL,Weston,2014,Cullman,,ALweston
13287,AL,Weston,2014,,,ALweston
13288,AL,Weston,2014,Dale,,ALweston
13289,AL,Weston,2014,,,ALweston
13290,AL,Weston,2014,Dallas,,ALweston
13291,AL,Weston,2014,,,ALweston
13292,AL,Weston,2014,DeKalb,,ALweston
13293,AL,Weston,2014,,,ALweston
13294,AL,Weston,2014,Elmore,,ALweston
13295,AL,Weston,2014,,,ALweston
13296,AL,Weston,2014,Escambia,,ALweston
13297,AL,Weston,2014,,,ALweston
13298,AL,Weston,2014,Etowah,,ALweston
13299,AL,Weston,2014,,,ALweston
13300,AL,Weston,2014,Fayette,,ALweston
13301,AL,Weston,2014,,,ALweston
13302,AL,Weston,2014,Franklin,,ALweston
13303,AL,Weston,2014,,,ALweston
13304,AL,Weston,2014,Geneva,,ALweston
13305,AL,Weston,2014,,,ALweston
13306,AL,Weston,2014,Greene,,ALweston
13307,AL,Weston,2014,,,ALweston
13308,AL,Weston,2014,Hale,,ALweston
13309,AL,Weston,2014,,,ALweston
13310,AL,Weston,2014,Henry,,ALweston
13311,AL,Weston,2014,,,ALweston
13312,AL,Weston,2014,Houston,,ALweston
13313,AL,Weston,2014,,,ALweston
13314,AL,Weston,2014,Jackson,,ALweston
13315,AL,Weston,2014,,,ALweston
13316,AL,Weston,2014,Jefferson,,ALweston
13317,AL,Weston,2014,,,ALweston
13318,AL,Weston,2014,Lamar,,ALweston
13319,AL,Weston,2014,,,ALweston
13320,AL,Weston,2014,Lauderdale,,ALweston
13321,AL,Weston,2014,,,ALweston
13322,AL,Weston,2014,Lawrence,,ALweston
13323,AL,Weston,2014,,,ALweston
13324,AL,Weston,2014,Lee,,ALweston
13325,AL,Weston,2014,,,ALweston
13326,AL,Weston,2014,Limestone,,ALweston
13327,AL,Weston,2014,,,ALweston
13328,AL,Weston,2014,Lowndes,,ALweston
13329,AL,Weston,2014,,,ALweston
13330,AL,Weston,2014,Macon,,ALweston
13331,AL,Weston,2014,,,ALweston
13332,AL,Weston,2014,Madison,,ALweston
13333,AL,Weston,2014,,,ALweston
13334,AL,Weston,2014,Marengo,,ALweston
13335,AL,Weston,2014,,,ALweston
13336,AL,Weston,2014,Marion,,ALweston
13337,AL,Weston,2014,,,ALweston
13338,AL,Weston,2014,Marshall,,ALweston
13339,AL,Weston,2014,,,ALweston
13340,AL,Weston,2014,Mobile,,ALweston
13341,AL,Weston,2014,,,ALweston
13342,AL,Weston,2014,Monroe,,ALweston
13343,AL,Weston,2014,,,ALweston
13344,AL,Weston,2014,Montgomery,,ALweston
13345,AL,Weston,2014,,,ALweston
13346,AL,Weston,2014,Morgan,,ALweston
13347,AL,Weston,2014,,,ALweston
13348,AL,Weston,2014,Perry,,ALweston
13349,AL,Weston,2014,,,ALweston
13350,AL,Weston,2014,Pickens,,ALweston
13351,AL,Weston,2014,,,ALweston
13352,AL,Weston,2014,Pike,,ALweston
13353,AL,Weston,2014,,,ALweston
13354,AL,Weston,2014,Randolph,,ALweston
13355,AL,Weston,2014,,,ALweston
13356,AL,Weston,2014,Russell,,ALweston
13357,AL,Weston,2014,,,ALweston
13358,AL,Weston,2014,Shelby,,ALweston
13359,AL,Weston,2014,,,ALweston
13360,AL,Weston,2014,St. Clair,,ALweston
13361,AL,Weston,2014,,,ALweston
13362,AL,Weston,2014,Sumter,,ALweston
13363,AL,Weston,2014,,,ALweston
13364,AL,Weston,2014,Talladega,,ALweston
13365,AL,Weston,2014,,,ALweston
13366,AL,Weston,2014,Tallapoosa,,ALweston
13367,AL,Weston,2014,,,ALweston
13368,AL,Weston,2014,Tuscaloosa,,ALweston
13369,AL,Weston,2014,,,ALweston
13370,AL,Weston,2014,Walker,,ALweston
13371,AL,Weston,2014,,,ALweston
13372,AL,Weston,2014,Washington,,ALweston
13373,AL,Weston,2014,,,ALweston
13374,AL,Weston,2014,Wilcox,,ALweston
13375,AL,Weston,2014,,,ALweston
13376,AL,Weston,2014,Winston,,ALweston
13377,AL,Weston,2014,,,ALweston
13378,AK,Alaska,2014,Dan Sullivan,119579,AKalaska
13379,AK,Alaska,2014,Mark Begich,111668,AKalaska
13380,AK,Alaska,2014,Mark Fish,9026,AKalaska
13381,AK,Alaska,2014,Ted Gianoutsos,4725,AKalaska
13382,AR,Arkansas,2014,Tom Cotton,2590,ARarkansas
13383,AR,Arkansas,2014,Mark Pryor,2358,ARarkansas
13384,AR,Arkansas,2014,Mark Swaney,82,ARarkansas
13385,AR,Arkansas,2014,Nathan LaFrance,57,ARarkansas
13386,AR,Ashley,2014,Tom Cotton,3267,ARashley
13387,AR,Ashley,2014,Mark Pryor,2775,ARashley
13388,AR,Ashley,2014,Mark Swaney,111,ARashley
13389,AR,Ashley,2014,Nathan LaFrance,66,ARashley
13390,AR,Baxter,2014,Tom Cotton,9936,ARbaxter
13391,AR,Baxter,2014,Mark Pryor,4356,ARbaxter
13392,AR,Baxter,2014,Nathan LaFrance,344,ARbaxter
13393,AR,Baxter,2014,Mark Swaney,303,ARbaxter
13394,AR,Benton,2014,Tom Cotton,41901,ARbenton
13395,AR,Benton,2014,Mark Pryor,17265,ARbenton
13396,AR,Benton,2014,Nathan LaFrance,1635,ARbenton
13397,AR,Benton,2014,Mark Swaney,1314,ARbenton
13398,AR,Boone,2014,Tom Cotton,7567,ARboone
13399,AR,Boone,2014,Mark Pryor,2884,ARboone
13400,AR,Boone,2014,Nathan LaFrance,272,ARboone
13401,AR,Boone,2014,Mark Swaney,259,ARboone
13402,AR,Bradley,2014,Tom Cotton,1422,ARbradley
13403,AR,Bradley,2014,Mark Pryor,1299,ARbradley
13404,AR,Bradley,2014,Mark Swaney,63,ARbradley
13405,AR,Bradley,2014,Nathan LaFrance,39,ARbradley
13406,AR,Calhoun,2014,Tom Cotton,881,ARcalhoun
13407,AR,Calhoun,2014,Mark Pryor,654,ARcalhoun
13408,AR,Calhoun,2014,Mark Swaney,37,ARcalhoun
13409,AR,Calhoun,2014,Nathan LaFrance,30,ARcalhoun
13410,AR,Carroll,2014,Tom Cotton,4690,ARcarroll
13411,AR,Carroll,2014,Mark Pryor,2981,ARcarroll
13412,AR,Carroll,2014,Mark Swaney,220,ARcarroll
13413,AR,Carroll,2014,Nathan LaFrance,171,ARcarroll
13414,AR,Chicot,2014,Mark Pryor,2284,ARchicot
13415,AR,Chicot,2014,Tom Cotton,1149,ARchicot
13416,AR,Chicot,2014,Nathan LaFrance,33,ARchicot
13417,AR,Chicot,2014,Mark Swaney,32,ARchicot
13418,AR,Clark,2014,Mark Pryor,3623,ARclark
13419,AR,Clark,2014,Tom Cotton,3120,ARclark
13420,AR,Clark,2014,Mark Swaney,105,ARclark
13421,AR,Clark,2014,Nathan LaFrance,102,ARclark
13422,AR,Clay,2014,Tom Cotton,2253,ARclay
13423,AR,Clay,2014,Mark Pryor,1573,ARclay
13424,AR,Clay,2014,Mark Swaney,103,ARclay
13425,AR,Clay,2014,Nathan LaFrance,69,ARclay
13426,AR,Cleburne,2014,Tom Cotton,6635,ARcleburne
13427,AR,Cleburne,2014,Mark Pryor,2686,ARcleburne
13428,AR,Cleburne,2014,Nathan LaFrance,278,ARcleburne
13429,AR,Cleburne,2014,Mark Swaney,269,ARcleburne
13430,AR,Cleveland,2014,Tom Cotton,1666,ARcleveland
13431,AR,Cleveland,2014,Mark Pryor,941,ARcleveland
13432,AR,Cleveland,2014,Mark Swaney,66,ARcleveland
13433,AR,Cleveland,2014,Nathan LaFrance,51,ARcleveland
13434,AR,Columbia,2014,Tom Cotton,4610,ARcolumbia
13435,AR,Columbia,2014,Mark Pryor,3094,ARcolumbia
13436,AR,Columbia,2014,Mark Swaney,119,ARcolumbia
13437,AR,Columbia,2014,Nathan LaFrance,105,ARcolumbia
13438,AR,Conway,2014,Tom Cotton,3393,ARconway
13439,AR,Conway,2014,Mark Pryor,2701,ARconway
13440,AR,Conway,2014,Mark Swaney,134,ARconway
13441,AR,Conway,2014,Nathan LaFrance,110,ARconway
13442,AR,Craighead,2014,Tom Cotton,15196,ARcraighead
13443,AR,Craighead,2014,Mark Pryor,9012,ARcraighead
13444,AR,Craighead,2014,Mark Swaney,559,ARcraighead
13445,AR,Craighead,2014,Nathan LaFrance,425,ARcraighead
13446,AR,Crawford,2014,Tom Cotton,11122,ARcrawford
13447,AR,Crawford,2014,Mark Pryor,4238,ARcrawford
13448,AR,Crawford,2014,Mark Swaney,415,ARcrawford
13449,AR,Crawford,2014,Nathan LaFrance,404,ARcrawford
13450,AR,Crittenden,2014,Mark Pryor,5885,ARcrittenden
13451,AR,Crittenden,2014,Tom Cotton,4522,ARcrittenden
13452,AR,Crittenden,2014,Nathan LaFrance,141,ARcrittenden
13453,AR,Crittenden,2014,Mark Swaney,108,ARcrittenden
13454,AR,Cross,2014,Tom Cotton,2975,ARcross
13455,AR,Cross,2014,Mark Pryor,2120,ARcross
13456,AR,Cross,2014,Mark Swaney,79,ARcross
13457,AR,Cross,2014,Nathan LaFrance,64,ARcross
13458,AR,Dallas,2014,Tom Cotton,1164,ARdallas
13459,AR,Dallas,2014,Mark Pryor,1134,ARdallas
13460,AR,Dallas,2014,Mark Swaney,39,ARdallas
13461,AR,Dallas,2014,Nathan LaFrance,27,ARdallas
13462,AR,Desha,2014,Mark Pryor,2082,ARdesha
13463,AR,Desha,2014,Tom Cotton,1211,ARdesha
13464,AR,Desha,2014,Nathan LaFrance,52,ARdesha
13465,AR,Desha,2014,Mark Swaney,51,ARdesha
13466,AR,Drew,2014,Tom Cotton,2675,ARdrew
13467,AR,Drew,2014,Mark Pryor,2378,ARdrew
13468,AR,Drew,2014,Nathan LaFrance,87,ARdrew
13469,AR,Drew,2014,Mark Swaney,82,ARdrew
13470,AR,Faulkner,2014,Tom Cotton,20582,ARfaulkner
13471,AR,Faulkner,2014,Mark Pryor,11877,ARfaulkner
13472,AR,Faulkner,2014,Nathan LaFrance,772,ARfaulkner
13473,AR,Faulkner,2014,Mark Swaney,611,ARfaulkner
13474,AR,Franklin,2014,Tom Cotton,3354,ARfranklin
13475,AR,Franklin,2014,Mark Pryor,1851,ARfranklin
13476,AR,Franklin,2014,Mark Swaney,137,ARfranklin
13477,AR,Franklin,2014,Nathan LaFrance,123,ARfranklin
13478,AR,Fulton,2014,Tom Cotton,2005,ARfulton
13479,AR,Fulton,2014,Mark Pryor,1234,ARfulton
13480,AR,Fulton,2014,Nathan LaFrance,79,ARfulton
13481,AR,Fulton,2014,Mark Swaney,63,ARfulton
13482,AR,Garland,2014,Tom Cotton,18154,ARgarland
13483,AR,Garland,2014,Mark Pryor,10877,ARgarland
13484,AR,Garland,2014,Nathan LaFrance,613,ARgarland
13485,AR,Garland,2014,Mark Swaney,532,ARgarland
13486,AR,Grant,2014,Tom Cotton,3488,ARgrant
13487,AR,Grant,2014,Mark Pryor,1615,ARgrant
13488,AR,Grant,2014,Mark Swaney,129,ARgrant
13489,AR,Grant,2014,Nathan LaFrance,104,ARgrant
13490,AR,Greene,2014,Tom Cotton,6825,ARgreene
13491,AR,Greene,2014,Mark Pryor,3630,ARgreene
13492,AR,Greene,2014,Mark Swaney,278,ARgreene
13493,AR,Greene,2014,Nathan LaFrance,274,ARgreene
13494,AR,Hempstead,2014,Tom Cotton,3055,ARhempstead
13495,AR,Hempstead,2014,Mark Pryor,2107,ARhempstead
13496,AR,Hempstead,2014,Mark Swaney,79,ARhempstead
13497,AR,Hempstead,2014,Nathan LaFrance,72,ARhempstead
13498,AR,Hot Spring,2014,Tom Cotton,5240,ARhotspring
13499,AR,Hot Spring,2014,Mark Pryor,3649,ARhotspring
13500,AR,Hot Spring,2014,Mark Swaney,260,ARhotspring
13501,AR,Hot Spring,2014,Nathan LaFrance,206,ARhotspring
13502,AR,Howard,2014,Tom Cotton,2082,ARhoward
13503,AR,Howard,2014,Mark Pryor,1485,ARhoward
13504,AR,Howard,2014,Nathan LaFrance,53,ARhoward
13505,AR,Howard,2014,Mark Swaney,39,ARhoward
13506,AR,Independence,2014,Tom Cotton,6216,ARindependence
13507,AR,Independence,2014,Mark Pryor,3200,ARindependence
13508,AR,Independence,2014,Nathan LaFrance,290,ARindependence
13509,AR,Independence,2014,Mark Swaney,252,ARindependence
13510,AR,Izard,2014,Tom Cotton,2593,ARizard
13511,AR,Izard,2014,Mark Pryor,1549,ARizard
13512,AR,Izard,2014,Mark Swaney,109,ARizard
13513,AR,Izard,2014,Nathan LaFrance,96,ARizard
13514,AR,Jackson,2014,Tom Cotton,2103,ARjackson
13515,AR,Jackson,2014,Mark Pryor,1808,ARjackson
13516,AR,Jackson,2014,Mark Swaney,129,ARjackson
13517,AR,Jackson,2014,Nathan LaFrance,101,ARjackson
13518,AR,Jefferson,2014,Mark Pryor,13125,ARjefferson
13519,AR,Jefferson,2014,Tom Cotton,6562,ARjefferson
13520,AR,Jefferson,2014,Nathan LaFrance,251,ARjefferson
13521,AR,Jefferson,2014,Mark Swaney,171,ARjefferson
13522,AR,Johnson,2014,Tom Cotton,3630,ARjohnson
13523,AR,Johnson,2014,Mark Pryor,2483,ARjohnson
13524,AR,Johnson,2014,Mark Swaney,230,ARjohnson
13525,AR,Johnson,2014,Nathan LaFrance,174,ARjohnson
